ID_CONTA,Acumulado,Valor Médio,Atrasou,DS_ROLAGEM
1231552,2,903.74,2,FX1
1231584,2,931.5,2,FX1
1231597,2,461.115,2,FX1
1231621,2,1622.415,2,FX1
1231630,2,1132.315,2,FX1
1231643,2,410.96999999999997,2,FX1
1231668,2,767.425,2,FX1
1231681,2,2103.145,2,FX1
1231703,2,506.725,2,FX1
1231733,2,1347.01,2,FX1
1231829,2,421,2,FX1
1231878,2,684.175,2,FX1
1231898,2,557.89,2,FX1
1231905,2,142.355,2,FX1
1231957,2,926.46,2,FX1
1232025,2,2224.58,2,FX1
1232041,2,829.6949999999999,2,FX1
1232044,1,1402.815,2,FX1
1232045,2,1920.15,2,FX1
1232054,2,1033.5,2,FX1
1232067,2,1045.16,2,FX1
1232102,2,486.49,2,FX1
1232112,2,1033.17,2,FX1
1232126,2,510.38,2,FX1
1232166,2,1404.13,2,FX1
1232180,2,71.89,2,FX1
1232210,2,1188.15,2,FX1
1232248,2,876.185,2,FX1
1232282,2,1303.17,2,FX1
1232294,2,343.91499999999996,2,FX1
1232363,2,2237.8199999999997,2,FX1
1232382,2,595.7049999999999,2,FX1
1232440,2,935.335,2,FX1
1232456,2,1123.885,2,FX1
1232463,1,223.35500000000002,2,FX1
1232466,2,844.675,2,FX1
1232500,2,700.5799999999999,2,FX1
1232570,2,1209.505,2,FX1
1232582,2,110.16999999999999,2,FX1
1232590,2,805.6999999999999,2,FX1
1232680,1,74.875,2,FX1
1232684,2,104.33500000000001,2,FX1
1232685,2,1033.4650000000001,2,FX1
1232688,2,250.91000000000003,2,FX1
1232693,2,687.905,2,FX1
1232698,2,182.93,2,FX1
1232701,2,790.8199999999999,2,FX1
1232726,2,374.63,2,FX1
1232786,2,491.67,2,FX1
1232821,2,762.03,2,FX1
1232857,2,869.03,2,FX1
1232864,2,611.23,2,FX1
1232896,2,760.1600000000001,2,FX1
1232903,2,373.91499999999996,2,FX1
1232908,2,970.05,2,FX1
1232975,2,569.145,2,FX1
1232981,2,857.585,2,FX1
1232986,1,518.4000000000001,2,FX1
1232996,2,1636.88,2,FX1
1233017,2,1268.7849999999999,2,FX1
1233071,2,720.485,2,FX1
1233144,2,463.545,2,FX1
1233265,2,651.0450000000001,2,FX1
1233278,2,1695.93,2,FX1
1233293,1,308.955,2,FX1
1233299,2,1521.955,2,FX1
1233303,2,134.99,2,FX1
1233319,2,532.1800000000001,2,FX1
1233401,2,183.035,2,FX1
1233441,2,531.84,2,FX1
1233478,2,1082.8000000000002,2,FX1
1233495,2,2658.8,2,FX1
1233496,2,715.04,2,FX1
1233509,2,2190.625,2,FX1
1233511,2,849.455,2,FX1
1233530,2,1321.2849999999999,2,FX1
1233543,2,1121.4750000000001,2,FX1
1233549,2,1066.155,2,FX1
1233616,2,395.015,2,FX1
1233617,2,1423.42,2,FX1
1233620,2,1044.6950000000002,2,FX1
1233621,2,896.815,2,FX1
1233623,2,329.04499999999996,2,FX1
1233645,2,889.395,2,FX1
1233652,2,308.775,2,FX1
1233691,2,963.03,2,FX1
1233702,2,636.275,2,FX1
1233813,2,548.96,2,FX1
1233829,2,300.685,2,FX1
1233852,2,1015.665,2,FX1
1233861,2,899.48,2,FX1
1233862,2,370.78499999999997,2,FX1
1233890,2,326.13,2,FX1
1233898,2,1078.55,2,FX1
1233903,2,1057.605,2,FX1
1233913,2,419.675,2,FX1
1233931,2,137.26,2,FX1
1233942,2,280.635,2,FX1
1233979,2,379.055,2,FX1
1233983,1,570.74,2,FX1
1234033,2,541.55,2,FX1
1234059,2,836.29,2,FX1
1234109,2,411.485,2,FX1
1234114,2,477.79999999999995,2,FX1
1234127,2,554.105,2,FX1
1234136,2,342.555,2,FX1
1234138,2,1224.31,2,FX1
1234139,2,437.66999999999996,2,FX1
1234143,2,906.1199999999999,2,FX1
1234148,2,264.65999999999997,2,FX1
1234162,2,218.445,2,FX1
1234169,2,873.815,2,FX1
1234198,2,89.36500000000001,2,FX1
1234225,2,733.885,2,FX1
1234293,2,292.15000000000003,2,FX1
1234309,2,677.99,2,FX1
1234328,2,548.975,2,FX1
1234354,2,351.685,2,FX1
1234357,2,880.53,2,FX1
1234398,2,816.4,2,FX1
1234441,2,846.2249999999999,2,FX1
1234447,2,980.0450000000001,2,FX1
1234452,2,490.19000000000005,2,FX1
1234485,2,494.53999999999996,2,FX1
1234488,2,1071.005,2,FX1
1234495,2,934.565,2,FX1
1234520,2,861.65,2,FX1
1234531,2,193.64,2,FX1
1234655,2,559.575,2,FX1
1234656,2,624.47,2,FX1
1234681,2,717.835,2,FX1
1234736,2,197.18,2,FX1
1234738,2,1165.83,2,FX1
1234776,2,419.52,2,FX1
1234807,2,964.815,2,FX1
1234822,2,830.2850000000001,2,FX1
1234901,2,473.28499999999997,2,FX1
1234913,2,377.765,2,FX1
1234924,2,245.91,2,FX1
1234936,2,1267.45,2,FX1
1234953,2,923.8050000000001,2,FX1
1234954,2,504.135,2,FX1
1235048,2,1048.475,2,FX1
1235061,2,488.18000000000006,2,FX1
1235114,2,503.94,2,FX1
1235133,2,107.89,2,FX1
1235163,2,659.2,2,FX1
1235169,2,691.755,2,FX1
1235173,2,824.0550000000001,2,FX1
1235179,2,687.345,2,FX1
1235181,2,1197.54,2,FX1
1235241,2,639.695,2,FX1
1235262,2,933.3399999999999,2,FX1
1235312,2,635.84,2,FX1
1235370,2,733.0450000000001,2,FX1
1235393,2,760.54,2,FX1
1235440,2,240.315,2,FX1
1235465,2,1033.385,2,FX1
1235486,2,776.9549999999999,2,FX1
1235496,2,177.73000000000002,2,FX1
1235499,2,628.27,2,FX1
1235545,2,1105.58,2,FX1
1235553,2,2316.245,2,FX1
1235588,2,665.73,2,FX1
1235627,2,2424.17,2,FX1
1235644,2,824.155,2,FX1
1235704,2,2470.785,2,FX1
1235773,2,1232.2849999999999,2,FX1
1235788,2,266.53,2,FX1
1235821,2,752.63,2,FX1
1235848,2,293.755,2,FX1
1235898,2,686.325,2,FX1
1235941,2,633.255,2,FX1
1235945,2,1664.5700000000002,2,FX1
1235957,1,875.5799999999999,2,FX1
1236019,2,70.4,2,FX1
1236084,2,636.52,2,FX1
1236091,2,213.83999999999997,2,FX1
1236130,2,297.495,2,FX1
1236137,2,696.85,2,FX1
1236140,2,2210.985,2,FX1
1236141,1,527.825,2,FX1
1236193,2,942.165,2,FX1
1236209,2,1041.44,2,FX1
1236292,2,387.875,2,FX1
1236316,2,1184.8899999999999,2,FX1
1236333,2,607.55,2,FX1
1236355,2,874.3499999999999,2,FX1
1236368,2,1690.135,2,FX1
1236376,2,1203.96,2,FX1
1236441,2,1047.045,2,FX1
1236451,2,802.015,2,FX1
1236458,2,1467.975,2,FX1
1236525,2,436.67,2,FX1
1236554,2,1113.565,2,FX1
1236639,2,1135.005,2,FX1
1236703,2,528.105,2,FX1
1236708,2,482.02,2,FX1
1236720,2,1843.055,2,FX1
1236722,2,540.46,2,FX1
1236741,2,1873.51,2,FX1
1236816,2,1198.07,2,FX1
1236939,2,2117.685,2,FX1
1236945,2,688.5,2,FX1
1236977,2,616.13,2,FX1
1236983,2,507.71,2,FX1
1237056,2,1511.15,2,FX1
1237172,2,1010.6499999999999,2,FX1
1237216,2,527.505,2,FX1
1237229,2,766.525,2,FX1
1237231,2,74.22,2,FX1
1237239,2,238.725,2,FX1
1237242,2,250.85500000000002,2,FX1
1237244,2,271.92,2,FX1
1237245,2,916.525,2,FX1
1237249,2,1229.67,2,FX1
1237253,2,796.6600000000001,2,FX1
1237309,2,818.615,2,FX1
1237311,2,633.28,2,FX1
1237312,2,603.435,2,FX1
1237315,2,1057.995,2,FX1
1237335,2,1067.115,2,FX1
1237363,2,400.485,2,FX1
1237385,2,1035.2649999999999,2,FX1
1237390,2,759.49,2,FX1
1237391,2,107.66499999999999,2,FX1
1237411,2,463.66999999999996,2,FX1
1237419,2,779.655,2,FX1
1237445,2,744.8,2,FX1
1237485,2,450.345,2,FX1
1237514,2,311.025,2,FX1
1237518,2,975.595,2,FX1
1237547,2,305.11499999999995,2,FX1
1237549,2,1342.35,2,FX1
1237665,2,1096.865,2,FX1
1237694,2,1558.1149999999998,2,FX1
1237709,2,379.995,2,FX1
1237722,2,1415.53,2,FX1
1237731,2,848.445,2,FX1
1237747,2,320.365,2,FX1
1237755,2,741.4649999999999,2,FX1
1237769,1,1665.27,2,FX1
1237808,2,865.33,2,FX1
1237827,2,1212.22,2,FX1
1237952,2,625.4200000000001,2,FX1
1238006,2,457.95500000000004,2,FX1
1238039,2,1343.6799999999998,2,FX1
1238044,2,497.63,2,FX1
1238049,2,670.4549999999999,2,FX1
1238064,2,742.885,2,FX1
1238074,2,1445.045,2,FX1
1238087,2,749.715,2,FX1
1238088,2,834.935,2,FX1
1238092,2,359.115,2,FX1
1238094,2,926.81,2,FX1
1238151,2,983.87,2,FX1
1238170,2,1548.27,2,FX1
1238223,2,356.785,2,FX1
1238261,1,3327.59,2,FX1
1238290,2,101.84,2,FX1
1238295,2,667.33,2,FX1
1238307,2,88.785,2,FX1
1238314,2,3363.1699999999996,2,FX1
1238337,2,860.665,2,FX1
1238353,2,542.2,2,FX1
1238361,1,293.26,2,FX1
1238378,2,291.275,2,FX1
1238392,2,1411.19,2,FX1
1238395,2,635.055,2,FX1
1238399,2,705.41,2,FX1
1238479,2,490.495,2,FX1
1238492,2,1246.815,2,FX1
1238494,2,803.025,2,FX1
1238503,2,1811.3600000000001,2,FX1
1238519,2,1192.245,2,FX1
1238545,2,4026.21,2,FX1
1238546,2,506.05999999999995,2,FX1
1238567,2,654.255,2,FX1
1238573,2,359.65999999999997,2,FX1
1238580,2,298.865,2,FX1
1238643,2,537.87,2,FX1
1238677,2,506.73,2,FX1
1238687,2,396.20500000000004,2,FX1
1238768,2,1050.785,2,FX1
1238848,2,548.99,2,FX1
1238895,2,380.555,2,FX1
1238932,2,780.4449999999999,2,FX1
1238973,2,653.225,2,FX1
1238979,2,780.825,2,FX1
1239031,2,1411.675,2,FX1
1239041,2,778.5,2,FX1
1239051,2,200.19,2,FX1
1239052,2,1121.24,2,FX1
1239062,2,854.155,2,FX1
1239201,1,864.95,2,FX1
1239225,2,550.505,2,FX1
1239229,2,1097.915,2,FX1
1239246,2,1023.24,2,FX1
1239259,2,1042.72,2,FX1
1239262,2,496.035,2,FX1
1239280,2,818.23,2,FX1
1239294,2,890.61,2,FX1
1239318,2,421.67999999999995,2,FX1
1239396,2,811.605,2,FX1
1239420,2,1546.475,2,FX1
1239448,2,737.86,2,FX1
1239528,2,361.385,2,FX1
1239530,2,585.2149999999999,2,FX1
1239540,2,246.76,2,FX1
1239547,2,903.315,2,FX1
1239557,2,332.99,2,FX1
1239566,2,839.3299999999999,2,FX1
1239679,2,815.85,2,FX1
1239705,2,2003.695,2,FX1
1239707,2,818.5350000000001,2,FX1
1239725,2,1204.08,2,FX1
1239727,2,571.765,2,FX1
1239753,2,489.455,2,FX1
1239757,2,2445.875,2,FX1
1239896,2,1349.885,2,FX1
1239897,2,784.0799999999999,2,FX1
1239928,2,535.875,2,FX1
1239947,1,720.8499999999999,2,FX1
1239951,2,968.865,2,FX1
1239963,2,1415.825,2,FX1
1239966,2,1839.7749999999999,2,FX1
1239969,2,144.155,2,FX1
1239976,2,467.71500000000003,2,FX1
1239977,2,1261.1299999999999,2,FX1
1239992,2,533.1,2,FX1
1240001,2,1008.3100000000001,2,FX1
1240060,2,795.0550000000001,2,FX1
1240076,2,1129.575,2,FX1
1240097,2,739.97,2,FX1
1240114,2,738.0450000000001,2,FX1
1240123,2,1420.6100000000001,2,FX1
1240210,2,1523.04,2,FX1
1240228,2,1203.92,2,FX1
1240234,2,432.23,2,FX1
1240238,2,318.55,2,FX1
1240250,2,613.505,2,FX1
1240271,2,1416.67,2,FX1
1240281,2,350.99,2,FX1
1240312,2,1731.1,2,FX1
1240313,2,233.60000000000002,2,FX1
1240315,2,109.805,2,FX1
1240369,2,313.005,2,FX1
1240386,1,460.115,2,FX1
1240395,2,1459.405,2,FX1
1240416,2,847.385,2,FX1
1240466,2,451.86,2,FX1
1240516,2,1890,2,FX1
1240559,2,1043.095,2,FX1
1240574,2,577.845,2,FX1
1240578,2,1477.145,2,FX1
1240607,2,711.985,2,FX1
1240640,2,1993.4850000000001,2,FX1
1240646,2,1042.545,2,FX1
1240725,2,475.13,2,FX1
1240756,2,261.575,2,FX1
1240796,2,247.275,2,FX1
1240852,2,670.28,2,FX1
1240889,1,280.555,2,FX1
1240910,2,1026.9450000000002,2,FX1
1240911,2,289.305,2,FX1
1240929,2,1139.71,2,FX1
1241021,2,618.485,2,FX1
1241031,2,594.97,2,FX1
1241058,2,275.365,2,FX1
1241098,2,448.64,2,FX1
1241105,1,376.525,2,FX1
1241146,2,1425.185,2,FX1
1241176,2,380.525,2,FX1
1241271,2,241.655,2,FX1
1241302,2,1627.925,2,FX1
1241321,2,643.88,2,FX1
1241346,2,1396.26,2,FX1
1241367,2,505.53999999999996,2,FX1
1241372,2,632.4200000000001,2,FX1
1241429,2,895.765,2,FX1
1241495,2,667.2249999999999,2,FX1
1241498,2,327.655,2,FX1
1241516,2,663.79,2,FX1
1241632,2,873.69,2,FX1
1241694,2,833.085,2,FX1
1241754,2,1257.52,2,FX1
1241778,2,900.4100000000001,2,FX1
1241806,2,596.47,2,FX1
1241852,2,255.51999999999998,2,FX1
1241920,2,952.9449999999999,2,FX1
1241929,2,1119.11,2,FX1
1241961,2,1465.3850000000002,2,FX1
1241963,2,967.605,2,FX1
1242018,2,104.43,2,FX1
1242068,2,460.315,2,FX1
1242084,2,746.275,2,FX1
1242116,2,555.415,2,FX1
1242126,2,1157.0349999999999,2,FX1
1242142,2,1399.215,2,FX1
1242176,2,2087.165,2,FX1
1242314,2,935.975,2,FX1
1242343,2,972.845,2,FX1
1242400,2,644.0699999999999,2,FX1
1242410,2,133.45,2,FX1
1242439,2,3330.855,2,FX1
1242512,2,314.335,2,FX1
1242534,2,380.6,2,FX1
1242553,2,902.1,2,FX1
1242562,2,628.9549999999999,2,FX1
1242582,2,440.855,2,FX1
1242608,2,593.4200000000001,2,FX1
1242623,2,466.285,2,FX1
1242710,2,759.835,2,FX1
1242740,2,844.8,2,FX1
1242770,2,572.5,2,FX1
1242796,2,819.02,2,FX1
1242834,2,269.92,2,FX1
1242845,2,1019.635,2,FX1
1242901,2,646.42,2,FX1
1242927,2,488.53999999999996,2,FX1
1242931,2,1252.74,2,FX1
1242964,2,822.61,2,FX1
1243011,2,846.19,2,FX1
1243038,2,734.06,2,FX1
1243061,2,658.285,2,FX1
1243086,2,1251.415,2,FX1
1243094,2,432.37,2,FX1
1243145,2,1235.99,2,FX1
1243153,2,912.45,2,FX1
1243177,2,361.93,2,FX1
1243219,2,685.0350000000001,2,FX1
1243249,2,580.985,2,FX1
1243308,2,456.78999999999996,2,FX1
1243327,2,400.875,2,FX1
1243380,2,373.185,2,FX1
1243385,2,948.3900000000001,2,FX1
1243495,2,745.49,2,FX1
1243683,2,2199.4350000000004,2,FX1
1243685,2,1006.69,2,FX1
1243688,2,738.34,2,FX1
1243691,2,728.145,2,FX1
1243716,2,1332.005,2,FX1
1243734,2,148.545,2,FX1
1243807,2,2187.3450000000003,2,FX1
1243839,2,718.755,2,FX1
1243895,2,889.585,2,FX1
1243896,2,1058.54,2,FX1
1243917,2,523.355,2,FX1
1243922,2,283.015,2,FX1
1243946,2,515.255,2,FX1
1243969,2,1810.375,2,FX1
1243979,2,2866.045,2,FX1
1243998,2,548.815,2,FX1
1244001,2,693.355,2,FX1
1244023,2,840.84,2,FX1
1244026,2,596.8299999999999,2,FX1
1244038,2,1112.275,2,FX1
1244058,2,1061.7350000000001,2,FX1
1244063,2,983.595,2,FX1
1244082,2,559.895,2,FX1
1244092,2,773.02,2,FX1
1244141,2,980.145,2,FX1
1244159,2,379.445,2,FX1
1244187,2,836.085,2,FX1
1244212,1,684.8900000000001,2,FX1
1244288,2,5684.385,2,FX1
1244297,2,538.5450000000001,2,FX1
1244319,2,1008.475,2,FX1
1244320,2,971.8,2,FX1
1244344,2,1006.3299999999999,2,FX1
1244381,2,379.56500000000005,2,FX1
1244392,2,216.91000000000003,2,FX1
1244425,2,1501.375,2,FX1
1244431,2,772.745,2,FX1
1244450,2,530.84,2,FX1
1244492,2,1234.415,2,FX1
1244496,2,876.6099999999999,2,FX1
1244519,2,1033.5349999999999,2,FX1
1244530,2,389.04499999999996,2,FX1
1244607,2,786.16,2,FX1
124462,2,3195.6000000000004,2,FX1
1244640,2,657.7850000000001,2,FX1
1244655,2,1283.185,2,FX1
1244701,2,393.34000000000003,2,FX1
1244729,2,902.475,2,FX1
1244730,2,282.69,2,FX1
1244737,2,711.525,2,FX1
1244744,2,160.54000000000002,2,FX1
1244825,2,351.885,2,FX1
1244874,2,308.78000000000003,2,FX1
1244900,1,162.67000000000002,2,FX1
1244901,2,1146.57,2,FX1
1244955,2,600.56,2,FX1
1244958,2,156.46,2,FX1
1245129,2,1146.06,2,FX1
1245218,2,1377.765,2,FX1
1245220,2,947.345,2,FX1
1245258,2,1082.82,2,FX1
1245298,2,474.83,2,FX1
1245337,2,914.7049999999999,2,FX1
1245352,2,402.725,2,FX1
1245388,2,321.665,2,FX1
1245411,2,1556.375,2,FX1
1245454,2,463.66999999999996,2,FX1
1245478,2,334.46999999999997,2,FX1
1245483,2,953.685,2,FX1
1245501,2,373.63,2,FX1
1245532,2,1781.44,2,FX1
1245588,2,175.605,2,FX1
1245599,2,942.04,2,FX1
1245662,2,742.365,2,FX1
1245700,2,558.285,2,FX1
1245753,2,469.24,2,FX1
1245768,2,294.3,2,FX1
1245841,2,193.29000000000002,2,FX1
1245869,2,741.5799999999999,2,FX1
1245918,2,257.66,2,FX1
1245948,2,74.97,2,FX1
1245952,2,736.565,2,FX1
1245980,2,412.315,2,FX1
1245993,2,733.2,2,FX1
1246024,2,737.245,2,FX1
1246042,2,389.43,2,FX1
1246113,2,955.81,2,FX1
1246115,2,715.5,2,FX1
1246153,2,86.605,2,FX1
1246222,2,596.57,2,FX1
1246255,2,758.14,2,FX1
1246292,2,274.65999999999997,2,FX1
1246294,2,81.34,2,FX1
1246306,2,525.16,2,FX1
1246308,2,616.7149999999999,2,FX1
1246321,2,968.3299999999999,2,FX1
1246345,2,584.845,2,FX1
1246350,2,1112.975,2,FX1
1246354,2,1137.78,2,FX1
1246363,2,908.8199999999999,2,FX1
1246382,2,578.0899999999999,2,FX1
1246384,2,789.5699999999999,2,FX1
1246388,2,1120.62,2,FX1
1246411,2,585.5,2,FX1
1246419,2,1035.68,2,FX1
1246427,2,837.4300000000001,2,FX1
1246446,2,997.74,2,FX1
1246468,2,422.33500000000004,2,FX1
1246494,2,877.4000000000001,2,FX1
1246497,2,1323.655,2,FX1
1246514,2,960.495,2,FX1
1246571,2,347.84000000000003,2,FX1
1246610,2,447.46500000000003,2,FX1
1246647,2,351.43499999999995,2,FX1
1246729,2,667.175,2,FX1
1246759,2,375.94,2,FX1
1246783,2,1326.1399999999999,2,FX1
1246802,2,689.425,2,FX1
1246822,2,451.885,2,FX1
1246849,2,1302.665,2,FX1
1246860,2,700.4649999999999,2,FX1
1246903,2,895.415,2,FX1
1246918,2,228.08499999999998,2,FX1
1246922,2,642.385,2,FX1
1247000,2,890.4449999999999,2,FX1
1247014,2,163.41500000000002,2,FX1
1247115,1,1260.165,2,FX1
1247141,2,208.075,2,FX1
1247151,2,982.66,2,FX1
1247157,2,171.9,2,FX1
1247179,2,1096.57,2,FX1
1247192,2,1745.32,2,FX1
1247231,2,434.755,2,FX1
1247306,2,576.31,2,FX1
1247325,2,1307.4850000000001,2,FX1
1247368,2,265.745,2,FX1
1247386,2,1304.915,2,FX1
1247416,2,1057.145,2,FX1
1247422,2,703.875,2,FX1
1247439,2,365.41499999999996,2,FX1
1247454,1,339.37,2,FX1
1247490,2,658.27,2,FX1
1247520,2,535.355,2,FX1
1247541,2,361.615,2,FX1
1247553,2,569.29,2,FX1
1247583,2,1671.945,2,FX1
1247609,2,399.57,2,FX1
1247612,2,533.37,2,FX1
1247634,2,556.845,2,FX1
1247642,2,1429.005,2,FX1
1247666,2,486.305,2,FX1
1247701,2,1039.4299999999998,2,FX1
1247711,2,561.06,2,FX1
1247759,2,1067.335,2,FX1
1247775,2,1457.315,2,FX1
1247800,2,245.89999999999998,2,FX1
1247870,2,1558.125,2,FX1
1247922,2,147.91500000000002,2,FX1
1247952,2,498.445,2,FX1
1248002,2,478.775,2,FX1
1248039,2,392.07,2,FX1
1248061,2,1805.325,2,FX1
1248069,2,215.085,2,FX1
1248099,2,804.3050000000001,2,FX1
1248224,2,800.26,2,FX1
1248237,2,1652.95,2,FX1
1248310,2,1308.775,2,FX1
1248340,2,723.235,2,FX1
1248348,2,664.24,2,FX1
1248360,2,543.805,2,FX1
1248421,2,489.03,2,FX1
1248483,2,1085.5749999999998,2,FX1
1248495,2,1025.09,2,FX1
1248509,2,619.76,2,FX1
1248570,2,301.685,2,FX1
1248579,2,839.47,2,FX1
1248613,2,335.1,2,FX1
1248633,2,507.525,2,FX1
1248684,2,3263.485,2,FX1
1248685,2,456.025,2,FX1
1248704,2,506.615,2,FX1
1248748,2,660.795,2,FX1
1248766,2,207.20000000000002,2,FX1
1248782,2,839.74,2,FX1
1248811,2,1431.88,2,FX1
1248815,2,844.905,2,FX1
1248833,2,1131.3249999999998,2,FX1
1248838,2,1757.825,2,FX1
1248859,2,1042.93,2,FX1
1248861,2,615.155,2,FX1
1248895,2,402.21500000000003,2,FX1
1248913,2,1181.4250000000002,2,FX1
1248924,2,569.695,2,FX1
1248942,2,116.8,2,FX1
1248981,2,1221.415,2,FX1
1248997,2,1193.75,2,FX1
1249000,2,938.23,2,FX1
1249002,2,1082.54,2,FX1
1249020,2,453.89,2,FX1
1249047,2,2116.4449999999997,2,FX1
1249070,2,475.17,2,FX1
1249104,2,1408.2150000000001,2,FX1
1249120,2,1139.11,2,FX1
1249195,2,507.875,2,FX1
1249207,2,372.555,2,FX1
1249214,2,678.72,2,FX1
1249244,2,505.1,2,FX1
1249260,2,677.2850000000001,2,FX1
1249266,2,1198.115,2,FX1
1249309,2,867.8499999999999,2,FX1
1249332,1,1021.625,2,FX1
1249373,2,844.7149999999999,2,FX1
1249377,2,228.52999999999997,2,FX1
1249424,2,239.255,2,FX1
1249451,2,671.405,2,FX1
1249482,2,664.44,2,FX1
1249529,2,367.03999999999996,2,FX1
1249539,2,343.895,2,FX1
1249559,2,880.325,2,FX1
1249632,2,750.885,2,FX1
1249664,2,553.31,2,FX1
1249687,2,293.84499999999997,2,FX1
1249700,2,345.53999999999996,2,FX1
1249719,2,1136.17,2,FX1
1249750,2,1828.525,2,FX1
1249797,1,467.725,2,FX1
1249802,2,446.17499999999995,2,FX1
1249890,2,1186.455,2,FX1
1249891,2,1732.715,2,FX1
1249937,2,87.86,2,FX1
1249938,2,1308.425,2,FX1
1249967,2,739.56,2,FX1
1249989,2,640.39,2,FX1
1249991,2,772.5799999999999,2,FX1
1250002,2,924.0450000000001,2,FX1
1250042,2,987.5450000000001,2,FX1
1250047,2,467.435,2,FX1
1250052,2,706.255,2,FX1
1250056,2,1447.0749999999998,2,FX1
1250070,1,970.155,2,FX1
1250081,2,243.635,2,FX1
1250134,2,1416.09,2,FX1
1250157,2,522.975,2,FX1
1250171,2,944.7400000000001,2,FX1
1250179,2,607.645,2,FX1
1250191,2,509.84000000000003,2,FX1
1250239,2,682.76,2,FX1
1250247,2,600.155,2,FX1
1250275,2,254.885,2,FX1
1250286,1,728.8599999999999,2,FX1
1250302,2,1342.125,2,FX1
1250341,2,215.24,2,FX1
1250361,2,688.0550000000001,2,FX1
1250396,2,849.0899999999999,2,FX1
1250420,2,1595.13,2,FX1
1250449,2,536.7,2,FX1
1250489,2,2289.18,2,FX1
1250496,2,115.175,2,FX1
1250508,1,245.07,2,FX1
1250519,2,341.825,2,FX1
1250564,2,1424.8899999999999,2,FX1
1250585,2,540.22,2,FX1
1250588,1,316.875,2,FX1
1250597,2,1005.3199999999999,2,FX1
1250637,2,823.885,2,FX1
1250647,2,159.86,2,FX1
1250683,2,240.92999999999998,2,FX1
1250702,2,80.33,2,FX1
1250723,2,813.37,2,FX1
1250732,2,231.655,2,FX1
1250737,2,583.37,2,FX1
1250769,2,246.67499999999998,2,FX1
1250794,2,699.115,2,FX1
1250804,2,1283.895,2,FX1
1250812,2,826.57,2,FX1
1250842,2,614.1700000000001,2,FX1
1250917,2,460.07,2,FX1
1251011,2,929.7249999999999,2,FX1
1251106,2,1175.1399999999999,2,FX1
1251108,2,807.875,2,FX1
1251122,2,720.23,2,FX1
1251145,2,445.355,2,FX1
1251167,2,573.13,2,FX1
1251190,2,652.71,2,FX1
1251202,2,1307.955,2,FX1
1251228,2,338.21000000000004,2,FX1
1251232,2,1206.995,2,FX1
1251240,2,616.06,2,FX1
1251250,2,1380.625,2,FX1
1251260,2,127.91499999999999,2,FX1
1251263,2,1022.955,2,FX1
1251322,2,426.325,2,FX1
1251383,2,690.385,2,FX1
1251445,2,436.175,2,FX1
1251458,2,1488.9050000000002,2,FX1
1251461,2,613.825,2,FX1
1251554,2,569.04,2,FX1
1251641,2,1051.83,2,FX1
1251667,2,780.81,2,FX1
1251677,2,662.21,2,FX1
1251679,2,124.405,2,FX1
1251682,2,192.64,2,FX1
1251695,2,1083.13,2,FX1
1251707,2,558.4,2,FX1
1251725,2,937.49,2,FX1
1251737,2,259.33,2,FX1
1251776,2,425.03499999999997,2,FX1
1251801,2,1182.295,2,FX1
1251805,2,1397.72,2,FX1
1251818,2,609.125,2,FX1
1251871,2,1033.03,2,FX1
1251874,1,616.06,2,FX1
1251939,2,780.15,2,FX1
1251943,2,1076.225,2,FX1
1251946,2,1243.605,2,FX1
1252003,2,871.98,2,FX1
1252027,2,566.345,2,FX1
1252051,2,758.235,2,FX1
1252167,2,81.055,2,FX1
1252190,2,1082.04,2,FX1
1252215,2,604.04,2,FX1
1252235,2,664.265,2,FX1
1252243,2,1395.075,2,FX1
1252246,2,344.735,2,FX1
1252270,2,321.44500000000005,2,FX1
1252273,2,908.0450000000001,2,FX1
1252277,2,491.26,2,FX1
1252293,2,488.44,2,FX1
1252355,2,517.565,2,FX1
1252356,2,768.715,2,FX1
1252362,2,1122.87,2,FX1
1252401,2,378.095,2,FX1
1252435,2,237.51,2,FX1
1252461,2,595.36,2,FX1
1252512,2,312.93,2,FX1
1252533,2,779.285,2,FX1
1252535,1,614.1700000000001,2,FX1
1252573,2,1385.015,2,FX1
1252600,2,256.175,2,FX1
1252633,2,531.45,2,FX1
1252637,2,1960.05,2,FX1
1252664,2,754.88,2,FX1
1252682,2,563.43,2,FX1
1252715,2,658.97,2,FX1
1252718,2,1628.83,2,FX1
1252733,2,1823.385,2,FX1
1252756,2,1721.92,2,FX1
1252777,2,630.53,2,FX1
1252791,2,4568.889999999999,2,FX1
1252803,2,1266.745,2,FX1
1252817,2,629.46,2,FX1
1252838,2,946.425,2,FX1
1252847,2,1091.64,2,FX1
1252876,2,221.145,2,FX1
1252890,2,434.355,2,FX1
1252901,2,323.16999999999996,2,FX1
1252927,2,115.85000000000001,2,FX1
1252939,2,378.775,2,FX1
1252944,2,1094.145,2,FX1
1252970,2,703.6700000000001,2,FX1
1252980,2,209.45499999999998,2,FX1
1252995,1,781.2700000000001,2,FX1
1253052,2,1393.95,2,FX1
1253141,2,268.335,2,FX1
1253144,2,540.42,2,FX1
1253151,2,994.0550000000001,2,FX1
1253235,2,1723.86,2,FX1
1253267,1,182.31,2,FX1
1253296,2,301.83,2,FX1
1253301,2,1900.185,2,FX1
1253347,2,565.73,2,FX1
1253381,2,538.855,2,FX1
1253386,2,268.945,2,FX1
1253390,2,1119.815,2,FX1
